"","Project","Version","Class","wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","nr","ndc","nml","ndpv","max.cc.","avg.cc.","isBuggy"
"12279","lucene","2.4","org.apache.lucene.index.FieldInfo",4,1,0,29,5,0,29,0,1,0.14814815,172,0,0,0,0.45,0,0,39.75,"3","1","64","1",8,4.25,TRUE
"12280","lucene","2.4","org.apache.lucene.index.PositionBasedTermVectorMapper",6,2,0,3,15,11,0,3,6,0.85,110,1,0,0.5555556,0.3888889,0,0,16.666666,"2","2","169","0",4,1.5,FALSE
"12281","lucene","2.4","org.apache.lucene.util.PriorityQueue",13,1,9,12,14,8,12,0,9,0.44444445,293,1,0,0,0.46153846,0,0,21.307692,"1","1","52","1",7,2.0769231,TRUE
"12282","lucene","2.4","org.apache.lucene.search.QueryWrapperFilter$2",2,2,0,3,4,0,1,3,1,0.5,19,1,2,0.5,0.6,0,0,7.5,NA,"0",NA,"0",1,0.5,FALSE
"12283","lucene","2.4","org.apache.lucene.store.FSDirectory$FSIndexInput$Descriptor",3,2,0,2,7,1,2,0,2,0.8333333,40,0.33333334,0,0.9512195,0.5555556,0,0,11.333333,NA,"0",NA,"0",1,0.6666667,FALSE
"12284","lucene","2.4","org.apache.lucene.index.StoredFieldsWriter",13,2,0,14,43,10,4,13,5,0.7291667,498,0,3,0.3529412,0.20833333,0,0,36.692307,"1","1","190","0",9,1.8461539,TRUE
"12285","lucene","2.4","org.apache.lucene.search.spans.NearSpansOrdered",17,1,0,7,53,38,3,6,9,0.76785713,725,0.85714287,3,0,0.19791667,0,0,40.82353,"1","1","45","0",6,1.5294118,TRUE
"12286","lucene","2.4","org.apache.lucene.index.SortedTermVectorMapper",5,2,0,3,19,2,0,3,5,0.7,188,0.8,0,0.625,0.42857143,0,0,35.6,"1","1","129","0",18,4,FALSE
"12287","lucene","2.4","org.apache.lucene.index.TermsHashPerThread",10,2,0,24,37,7,9,18,4,0.7592593,276,0,8,0.33333334,0.18888889,0,0,25.4,"2","1","125","0",4,1.4,FALSE
"12288","lucene","2.4","org.apache.lucene.search.TopFieldDocs",1,2,0,14,2,0,11,3,0,2,11,0,1,1,1,0,0,9,"1","1","3","1",0,0,FALSE
"12289","lucene","2.4","org.apache.lucene.index.FieldsWriter",13,1,0,13,61,0,4,9,0,0.8819444,553,0.33333334,3,0,0.17948718,0,0,40.615383,"9","1","358","7",4,1,TRUE
"12290","lucene","2.4","org.apache.lucene.index.ConcurrentMergeScheduler",25,2,0,7,63,208,2,7,11,0.8942308,531,0.7692308,2,0.08,0.17857143,0,0,19.72,"16","1","670","0",4,1.52,TRUE
"12291","lucene","2.4","org.apache.lucene.search.QueryTermVector",10,1,0,4,38,0,0,4,9,0.3888889,287,1,0,0,0.34,0,0,27.5,"1","1","20","1",5,1.6,FALSE
"12292","lucene","2.4","org.apache.lucene.analysis.Analyzer",6,1,6,15,10,9,14,1,4,0.6,31,1,0,0,0.5,0,0,4,"2","2","38","1",1,0.8333333,TRUE
"12293","lucene","2.4","org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy",3,1,0,4,7,3,2,2,3,2,28,0,0,0,0.8333333,0,0,8.333333,"1","1","2","1",2,1,FALSE
"12294","lucene","2.4","org.apache.lucene.search.FieldCache$ByteParser",1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,NA,"0",NA,"0",1,1,FALSE
"12295","lucene","2.4","org.apache.lucene.search.PrefixFilter$1",2,2,0,3,4,0,1,3,1,0.5,19,1,1,0.5,0.6,1,1,7.5,NA,"0",NA,"0",1,0.5,FALSE
"12296","lucene","2.4","org.apache.lucene.store.BufferedIndexInput",17,2,2,4,33,42,3,1,10,0.6953125,478,0.625,0,0.5483871,0.30208334,1,5,26.647058,"3","1","44","3",8,1.2941177,FALSE
"12297","lucene","2.4","org.apache.lucene.search.IdGenerator",2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.6666667,0,0,0,"0","0",NA,"0",1,1,FALSE
"12298","lucene","2.4","org.apache.lucene.analysis.TokenStream",7,1,2,28,17,19,26,2,5,0.8333333,72,0,0,0,0.3888889,0,0,9,"5","4","109","4",1,0.71428573,TRUE
"12299","lucene","2.4","org.apache.lucene.index.CheckIndex$Status",1,1,0,3,3,0,1,2,1,2,29,0,2,0,1,0,0,13,NA,"0",NA,"0",0,0,FALSE
"12300","lucene","2.4","org.apache.lucene.util.cache.SimpleLRUCache$1",2,4,0,1,5,0,1,1,0,0,22,1,1,0.9787234,0.5833333,1,1,9.5,NA,"0",NA,"0",2,1,FALSE
"12301","lucene","2.4","org.apache.lucene.util.SmallFloat",7,1,0,1,10,21,1,0,7,2,155,0,0,0,0.32142857,0,0,21.142857,"2","2","1","1",4,2.5714285,FALSE
"12302","lucene","2.4","org.apache.lucene.index.TermsHash",13,2,0,14,52,0,3,14,5,0.7638889,584,0.33333334,5,0.3529412,0.17948718,0,0,43,"3","1","275","0",20,3.3076923,FALSE
"12303","lucene","2.4","org.apache.lucene.analysis.standard.StandardFilter",4,3,0,5,15,4,1,4,2,0.75,133,0.5,0,0.7777778,0.41666666,1,2,31.25,"3","1","69","1",1,0.5,FALSE
"12304","lucene","2.4","org.apache.lucene.index.DirectoryIndexReader$2",2,2,0,6,9,0,1,6,0,0,47,1,1,0.6666667,0.625,1,1,22,NA,"0",NA,"0",1,0.5,FALSE
"12305","lucene","2.4","org.apache.lucene.search.payloads.BoostingTermQuery$BoostingTermWeight",3,2,0,11,8,1,2,11,2,0.5,33,1,1,0.75,0.4,1,1,9.666667,NA,"0",NA,"0",1,0.6666667,FALSE
"12306","lucene","2.4","org.apache.lucene.search.FilterManager$FilterItem",1,1,0,3,4,0,2,2,1,2,19,0.33333334,2,0,1,0,0,15,NA,"0",NA,"0",0,0,FALSE
"12307","lucene","2.4","org.apache.lucene.search.WildcardTermEnum",6,3,0,5,20,5,1,4,5,0.825,247,0,1,0.7222222,0.33333334,1,4,38.833332,"0","0",NA,"0",16,3.6666667,TRUE
"12308","lucene","2.4","org.apache.lucene.index.TermVectorMapper",7,1,4,12,8,17,11,1,5,0.8333333,28,1,0,0,0.3809524,0,0,2.7142856,"2","1","101","0",1,0.71428573,FALSE
"12309","lucene","2.4","org.apache.lucene.search.function.ValueSource",6,1,3,8,7,15,6,2,6,2,12,0,0,0,0.44444445,1,1,1,"2","2","3","1",1,0.8333333,FALSE
"12310","lucene","2.4","org.apache.lucene.search.TimeLimitedCollector",8,2,0,4,15,0,1,4,6,0.8214286,102,0.75,2,0.14285715,0.23809524,0,0,10.75,"2","1","221","0",3,1,TRUE
"12311","lucene","2.4","org.apache.lucene.index.CompoundFileWriter$FileEntry",2,1,0,2,3,1,1,1,0,2,11,0,0,0,0.75,0,0,3,NA,"0",NA,"0",0,0,FALSE
"12312","lucene","2.4","org.apache.lucene.search.ScoreDocComparator$1",4,1,0,2,6,6,1,2,3,2,33,0,0,0,0.75,0,0,7.25,NA,"0",NA,"0",3,1.25,FALSE
"12313","lucene","2.4","org.apache.lucene.queryParser.QueryParser$1",0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,NA,"0",NA,"0",0,0,FALSE
"12314","lucene","2.4","org.apache.lucene.store.SingleInstanceLockFactory",3,2,0,4,8,0,1,3,3,0,43,1,0,0.6666667,0.8333333,0,0,13,"1","1","1","1",1,0.6666667,TRUE
"12315","lucene","2.4","org.apache.lucene.index.MultiReader",33,2,0,16,69,0,0,16,24,0.7109375,801,1,1,0.7019231,0.1707989,1,9,23.030304,"6","3","804","4",4,1.1212121,TRUE
"12316","lucene","2.4","org.apache.lucene.index.CharBlockPool",3,1,0,5,7,0,4,1,3,0.35714287,106,0.14285715,1,0,0.6666667,0,0,32,"2","1","69","0",2,1,FALSE
"12317","lucene","2.4","org.apache.lucene.analysis.PorterStemmer",27,1,0,1,44,13,1,0,13,0.60096157,1158,1,0,0,0.25308642,0,0,41.592594,"1","1","6","1",26,5.6666665,FALSE
"12318","lucene","2.4","org.apache.lucene.document.FieldSelector",1,1,0,19,1,0,18,1,1,2,1,0,0,0,1,0,0,0,"2","2","5","0",1,1,FALSE
"12319","lucene","2.4","org.apache.lucene.analysis.LowerCaseFilter",4,3,0,4,14,4,1,3,2,0.8333333,74,0,0,0.7777778,0.41666666,1,2,17,"2","1","30","1",1,0.5,FALSE
"12320","lucene","2.4","org.apache.lucene.index.DirectoryIndexReader$1",2,2,0,10,11,0,1,10,0,0,71,1,1,0.6666667,0.6,1,1,33,NA,"0",NA,"0",1,0.5,FALSE
"12321","lucene","2.4","org.apache.lucene.index.DocumentsWriter$DocState",2,1,0,20,4,1,16,5,1,1.875,19,0,4,0,0.75,0,0,4.5,NA,"0",NA,"0",1,0.5,FALSE
"12322","lucene","2.4","org.apache.lucene.search.BooleanQuery",27,2,0,20,64,167,13,11,22,0.76153845,446,1,0,0.33333334,0.102564104,2,6,15.333333,"8","5","97","3",12,1.5925926,TRUE
"12323","lucene","2.4","org.apache.lucene.search.spans.SpanTermQuery",10,3,1,10,28,0,2,8,10,0,122,1,1,0.65384614,0.26666668,2,2,11.1,"1","1","5","0",4,1.3,TRUE
"12324","lucene","2.4","org.apache.lucene.search.ReqOptSumScorer",6,3,0,4,15,0,1,3,6,0.46666667,113,1,2,0.61538464,0.5,1,3,17.333334,"0","0",NA,"0",1,0.8333333,TRUE
"12325","lucene","2.4","org.apache.lucene.search.spans.NearSpansUnordered",21,1,0,6,54,98,3,6,9,0.765,509,1,5,0,0.20408164,0,0,22.761906,"2","2","81","1",3,1.2857143,TRUE
"12326","lucene","2.4","org.apache.lucene.store.Directory",20,1,3,57,36,176,52,5,19,0.8947368,193,0.5,1,0,0.29166666,0,0,8.55,"4","2","21","4",1,0.95,TRUE
"12327","lucene","2.4","org.apache.lucene.store.MMapDirectory$1",0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,NA,"0",NA,"0",0,0,FALSE
"12328","lucene","2.4","org.apache.lucene.search.MatchAllDocsQuery$MatchAllScorer",6,3,0,7,10,1,1,6,5,0.68,71,0.2,2,0.61538464,0.33333334,1,3,10,NA,"0",NA,"0",3,1.1666666,FALSE
"12329","lucene","2.4","org.apache.lucene.index.TermPositions",4,1,0,25,4,6,24,1,4,2,4,0,0,0,0.5,0,0,0,"1","1","18","1",1,1,FALSE
"12330","lucene","2.4","org.apache.lucene.search.PhraseQuery",15,2,0,10,43,0,4,7,11,0.6142857,382,1,0,0.46153846,0.19166666,2,3,24.133333,"4","2","49","1",9,2.1333334,TRUE
"12331","lucene","2.4","org.apache.lucene.document.SetBasedFieldSelector",2,1,0,2,4,0,0,2,2,0,33,1,0,0,0.6666667,0,0,14.5,"1","1","0","0",3,1.5,FALSE
"12332","lucene","2.4","org.apache.lucene.document.LoadFirstFieldSelector",2,1,0,2,3,1,0,2,2,2,7,0,0,0,0.75,0,0,2.5,"1","1","0","0",1,0.5,FALSE
"12333","lucene","2.4","org.apache.lucene.search.FuzzyQuery$ScoreTermQueue",2,2,0,4,5,1,1,3,1,2,40,0,0,0.9230769,0.6666667,1,3,19,NA,"0",NA,"0",4,2,FALSE
"12334","lucene","2.4","org.apache.lucene.index.MergePolicy$MergeSpecification",3,1,0,5,13,0,3,2,3,0,58,0,0,0,0.5555556,0,0,18,NA,"0",NA,"0",2,1,FALSE
"12335","lucene","2.4","org.apache.lucene.search.spans.SpanNotQuery$1",9,1,0,5,31,0,1,5,8,0.7083333,248,1,4,0,0.33333334,0,0,25.88889,NA,"0",NA,"0",1,0.8888889,FALSE
"12336","lucene","2.4","org.apache.lucene.search.FieldSortedHitQueue$2",4,1,0,3,6,0,1,2,3,0.33333334,46,1,0,0,0.5833333,0,0,10.25,NA,"0",NA,"0",3,1.25,FALSE
"12337","lucene","2.4","org.apache.lucene.analysis.ISOLatin1AccentFilter",5,3,0,3,15,2,0,3,3,0.75,708,0.5,0,0.7,0.33333334,1,2,139.8,"5","3","656","3",79,16.2,FALSE
"12338","lucene","2.4","org.apache.lucene.search.BooleanClause$Occur",3,2,0,12,4,1,11,1,1,0.6666667,38,0,3,0.75,0.75,0,0,10.666667,NA,"0",NA,"0",3,1,FALSE
"12339","lucene","2.4","org.apache.lucene.index.TermInfosReader$1",0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,NA,"0",NA,"0",0,0,FALSE
"12340","lucene","2.4","org.apache.lucene.index.DocInverterPerField",3,2,0,21,37,0,8,16,2,0.33333334,340,0.33333334,6,0.5,0.46666667,0,0,110.333336,"2","1","193","0",1,0.6666667,TRUE
"12341","lucene","2.4","org.apache.lucene.analysis.LowerCaseTokenizer",2,5,0,3,4,1,2,1,1,2,9,0,0,0.9285714,0.6666667,1,1,3.5,"0","0",NA,"0",1,0.5,TRUE
"12342","lucene","2.4","org.apache.lucene.search.HitQueue",2,2,0,6,4,1,4,2,0,2,39,0,0,0.9230769,0.6666667,1,3,18.5,"0","0",NA,"0",4,2,TRUE
"12343","lucene","2.4","org.apache.lucene.index.SegmentTermVector",8,1,1,4,15,0,3,1,7,0.5714286,133,1,0,0,0.35,0,0,15.25,"1","1","3","1",4,1.75,FALSE
"12344","lucene","2.4","org.apache.lucene.search.IndexSearcher",15,2,0,24,41,0,4,20,14,0.35714287,205,0.5,1,0.6764706,0.1897436,1,3,12.533334,"4","2","55","2",1,0.73333335,TRUE
"12345","lucene","2.4","org.apache.lucene.search.spans.NearSpansUnordered$SpansCell",12,1,0,3,31,0,2,2,9,0.6909091,152,1,3,0,0.2361111,0,0,11.25,NA,"0",NA,"0",7,1.4166666,FALSE
"12346","lucene","2.4","org.apache.lucene.analysis.standard.StandardTokenizer",12,3,0,5,32,10,3,3,9,0.97727275,245,0.1875,1,0.4375,0.28787878,2,3,18.083334,"8","3","454","6",1,0.75,TRUE
"12347","lucene","2.4","org.apache.lucene.search.ExactPhraseScorer",2,4,0,8,9,1,2,6,0,2,64,0,0,0.95238096,0.5833333,1,1,31,"0","0",NA,"0",1,0.5,TRUE
"12348","lucene","2.4","org.apache.lucene.search.spans.SpanNearQuery",13,3,0,10,48,0,3,9,13,0.5833333,359,1,0,0.5862069,0.21153846,2,2,26.307692,"1","1","12","0",7,1.6923077,TRUE
"12349","lucene","2.4","org.apache.lucene.index.TermInfosReader",19,1,0,14,45,79,2,12,6,0.7094017,629,1,7,0,0.25,0,0,31.421053,"5","2","226","4",4,1.1052631,TRUE
"12350","lucene","2.4","org.apache.lucene.search.BooleanClause",10,1,0,7,18,0,6,2,10,0.33333334,104,1,2,0,0.375,1,1,9.2,"0","0",NA,"0",4,1.4,FALSE
"12351","lucene","2.4","org.apache.lucene.search.spans.SpanNotQuery",14,3,0,7,32,0,1,7,12,0.42307693,224,1,2,0.56666666,0.21428572,2,2,14.857142,"1","1","34","0",6,1.2857143,TRUE
"12352","lucene","2.4","org.apache.lucene.search.ExtendedFieldCacheImpl$4",2,2,0,8,17,1,1,8,0,1,77,1,1,0.6666667,0.625,1,1,37,NA,"0",NA,"0",1,0.5,FALSE
"12353","lucene","2.4","org.apache.lucene.util.DocIdBitSet$DocIdBitSetIterator",6,2,0,2,11,0,1,2,3,0.53333336,76,0.6666667,0,0.42857143,0.53333336,0,0,11.166667,NA,"0",NA,"0",3,1.1666666,FALSE
"12354","lucene","2.4","org.apache.lucene.index.SegmentMerger",23,1,0,31,128,39,4,30,0,0.8129371,1901,0.88461536,10,0,0.1694215,0,0,80.521736,"16","2","647","8",6,1.0869565,TRUE
"12355","lucene","2.4","org.apache.lucene.search.SimilarityDelegator",8,2,1,2,16,0,1,1,8,0,56,1,1,0.6818182,0.39583334,1,2,5.875,"2","2","3","1",1,0.875,TRUE
"12356","lucene","2.4","org.apache.lucene.document.AbstractField",24,1,3,7,34,140,3,4,21,0.85597825,593,1,0,0,0.171875,0,0,23.041666,"5","2","82","2",20,2.125,TRUE
"12357","lucene","2.4","org.apache.lucene.index.DocInverter",7,2,0,14,30,0,2,13,4,0.25,136,0,2,0.5,0.2857143,0,0,18.142857,"1","1","109","0",1,0.85714287,FALSE
"12358","lucene","2.4","org.apache.lucene.index.ParallelReader$ParallelTermDocs",10,1,1,6,22,0,2,5,10,0.3888889,95,1,2,0,0.28333333,0,0,8.3,NA,"0",NA,"0",1,0.8,FALSE
"12359","lucene","2.4","org.apache.lucene.analysis.WordlistLoader",4,1,0,2,17,6,2,0,4,2,147,0,0,0,0.33333334,0,0,35.75,"1","1","2","0",1,0.75,TRUE
"12360","lucene","2.4","org.apache.lucene.search.FieldCacheImpl$12",2,2,0,8,17,1,1,8,0,1,77,1,1,0.6666667,0.625,1,1,37,NA,"0",NA,"0",1,0.5,FALSE
"12361","lucene","2.4","org.apache.lucene.util.Constants",2,1,0,1,5,1,1,0,0,1,44,0,0,0,1,0,0,17,"1","1","2","0",0,0,TRUE
"12362","lucene","2.4","org.apache.lucene.index.SegmentMergeQueue",3,2,0,5,9,3,2,3,0,2,47,0,0,0.85714287,0.5555556,1,3,14.666667,"0","0",NA,"0",4,1.6666666,FALSE
"12363","lucene","2.4","org.apache.lucene.search.HitCollector",2,1,7,23,3,1,23,0,2,2,5,0,0,0,0.6666667,0,0,1.5,"1","1","4","0",1,0.5,TRUE
"12364","lucene","2.4","org.apache.lucene.store.AlreadyClosedException",1,5,0,5,2,0,5,0,1,2,5,0,0,1,1,0,0,4,"0","0",NA,"0",0,0,FALSE
"12365","lucene","2.4","org.apache.lucene.util.cache.SimpleMapCache",8,2,2,3,15,8,2,2,7,0.2857143,48,0,0,0.5,0.5,1,1,4.875,"1","1","100","0",1,0.75,FALSE
"12366","lucene","2.4","org.apache.lucene.index.SerialMergeScheduler",3,2,0,5,6,3,1,4,3,2,18,0,0,0.5,0.6666667,0,0,5,"3","1","45","0",1,0.6666667,FALSE
"12367","lucene","2.4","org.apache.lucene.search.SortComparator",3,1,0,7,7,3,4,5,2,2,21,0,0,0,0.6666667,0,0,6,"1","1","2","0",1,0.6666667,TRUE
"12368","lucene","2.4","org.apache.lucene.analysis.Tokenizer",4,2,4,10,6,0,9,1,2,0.33333334,22,1,0,0.71428573,0.75,0,0,4.25,"4","2","22","3",1,0.5,TRUE
"12369","lucene","2.4","org.apache.lucene.search.FilteredQuery$1",8,1,0,11,27,0,2,11,6,0.5714286,155,1,3,0,0.234375,0,0,17.875,NA,"0",NA,"0",1,0.875,FALSE
"12370","lucene","2.4","org.apache.lucene.document.FieldSelectorResult",4,1,0,7,6,0,7,0,2,0.875,83,0.125,7,0,0.5555556,1,1,17.75,"1","1","0","0",5,1.5,TRUE
"12371","lucene","2.4","org.apache.lucene.search.Similarity",17,1,2,53,26,124,51,4,16,0.875,94,1,1,0,0.18125,0,0,4.4117646,"3","2","22","3",1,0.88235295,TRUE
"12372","lucene","2.4","org.apache.lucene.search.SortField",15,1,0,9,22,0,8,1,14,0.9007937,286,0.22222222,3,0,0.3809524,0,0,16.866667,"4","3","29","3",7,0.8,TRUE
"12373","lucene","2.4","org.apache.lucene.analysis.PorterStemFilter",4,3,0,4,18,2,0,4,2,0.7777778,78,0.33333334,1,0.7777778,0.41666666,1,2,17.75,"2","1","32","1",1,0.5,FALSE
"12374","lucene","2.4","org.apache.lucene.search.ExtendedFieldCache",5,1,0,6,6,10,2,5,4,1,11,0,1,0,0.7,0,0,1,"2","2","104","0",1,0.8,TRUE
"12375","lucene","2.4","org.apache.lucene.util.ScorerDocQueue$HeapedScorerDoc",3,1,0,2,5,1,1,2,0,0.16666667,31,0.33333334,2,0,0.6666667,0,0,8.333333,NA,"0",NA,"0",1,0.33333334,FALSE
"12376","lucene","2.4","org.apache.lucene.search.FieldDoc",2,2,0,4,3,1,3,1,2,1,16,0,0,0,0.875,0,0,6.5,"1","1","1","1",0,0,TRUE
"12377","lucene","2.4","org.apache.lucene.search.ConjunctionScorer$1",2,1,0,2,4,1,1,2,1,1,17,1,1,0,0.6666667,0,0,7,NA,"0",NA,"0",1,0.5,FALSE
"12378","lucene","2.4","org.apache.lucene.search.ExtendedFieldCacheImpl",7,2,0,12,15,11,4,12,5,0.76666665,84,0.4,5,0.7058824,0.6,0,0,10.285714,"4","2","210","0",1,0.71428573,TRUE
"12379","lucene","2.4","org.apache.lucene.index.MultiSegmentReader$MultiTermEnum",5,2,0,7,20,0,2,5,5,0.5,141,1,2,0.5555556,0.4,1,2,26.6,NA,"0",NA,"0",1,0.8,FALSE
"12380","lucene","2.4","org.apache.lucene.search.TopFieldDocCollector",3,3,0,11,13,1,1,10,3,1,88,1,1,0.6666667,0.53333336,1,3,28,"3","3","17","2",3,1.6666666,TRUE
"12381","lucene","2.4","org.apache.lucene.search.spans.SpanQuery",6,2,5,20,8,15,14,7,5,2,17,0,0,0.7058824,0.5,1,1,1.8333334,"1","1","27","0",1,0.8333333,TRUE
"12382","lucene","2.4","org.apache.lucene.store.FSDirectory",29,2,2,18,97,114,8,10,24,0.8464286,1037,0.8,0,0.41304347,0.26785713,1,8,34.41379,"12","2","248","11",3,1.0344827,TRUE
"12383","lucene","2.4","org.apache.lucene.search.MultiSearcher$1",2,2,0,2,4,0,1,2,1,0.33333334,26,1,2,0.5,0.7,0,0,10.5,NA,"0",NA,"0",1,0.5,FALSE
"12384","lucene","2.4","org.apache.lucene.analysis.LengthFilter",4,3,0,3,12,2,0,3,2,0.75,79,0,0,0.7777778,0.4,1,2,17.75,"3","2","19","1",1,0.5,FALSE
"12385","lucene","2.4","org.apache.lucene.util.SortedVIntList$SortedVIntListBuilder",3,1,0,1,11,0,1,1,0,0.25,98,1,1,0,0.5555556,0,0,31,NA,"0",NA,"0",4,1.6666666,FALSE
"12386","lucene","2.4","org.apache.lucene.index.TermsHashConsumerPerField",7,1,2,10,8,21,7,3,0,2,10,0,0,0,0.4,0,0,0.42857143,"2","1","36","0",1,0.85714287,FALSE
"12387","lucene","2.4","org.apache.lucene.index.MultiLevelSkipListWriter",6,1,1,3,16,0,1,2,0,0.46666667,178,1,1,0,0.6111111,0,0,28.166666,"1","1","0","0",3,1.3333334,TRUE
"12388","lucene","2.4","org.apache.lucene.search.FieldCacheImpl$7",2,2,0,8,17,1,1,8,0,1,77,1,1,0.6666667,0.625,1,1,37,NA,"0",NA,"0",1,0.5,FALSE
"12389","lucene","2.4","org.apache.lucene.search.MultiSearcherThread",6,2,0,12,12,1,1,11,6,0.64,173,1,6,0.92156863,0.35,0,0,26.166666,"0","0",NA,"0",6,1.5,FALSE
"12390","lucene","2.4","org.apache.lucene.store.IndexOutput",19,1,3,29,25,167,26,3,18,0.962963,343,1,1,0,0.25,0,0,16.894737,"4","1","76","2",1,0.8947368,TRUE
"12391","lucene","2.4","org.apache.lucene.search.function.CustomScoreQuery",20,2,0,9,46,102,2,8,16,0.57894737,454,1,2,0.41379312,0.128125,2,4,21.55,"4","2","226","1",7,1.8,TRUE
"12392","lucene","2.4","org.apache.lucene.index.DirectoryIndexReader",25,2,2,20,82,160,5,18,8,0.8819444,596,0.8333333,5,0.76842105,0.19791667,2,8,22.36,"10","3","510","0",3,1.08,TRUE
"12393","lucene","2.4","org.apache.lucene.index.FilterIndexReader",28,2,0,12,57,0,0,12,23,0,200,1,1,0.73,0.18571429,1,9,6.107143,"3","2","24","2",1,0.96428573,TRUE
"12394","lucene","2.4","org.apache.lucene.search.SpanFilterResult$StartEnd",3,1,0,1,4,0,1,0,3,0.5,20,1,0,0,0.6666667,0,0,5,NA,"0",NA,"0",1,0.6666667,FALSE
"12395","lucene","2.4","org.apache.lucene.index.MultipleTermPositions$1",0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,NA,"0",NA,"0",0,0,FALSE
"12396","lucene","2.4","org.apache.lucene.index.MultiSegmentReader$MultiTermPositions",6,2,0,6,12,3,2,4,5,2,36,0,0,0.6666667,0.30555555,1,1,5,NA,"0",NA,"0",1,0.8333333,FALSE
"12397","lucene","2.4","org.apache.lucene.store.RAMInputStream",8,2,0,3,17,0,1,2,6,0.5,236,0.875,1,0.7083333,0.27083334,1,4,27.5,"3","2","36","3",2,1,FALSE
"12398","lucene","2.4","org.apache.lucene.search.FieldCache$ShortParser",1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,NA,"0",NA,"0",1,1,FALSE
"12399","lucene","2.4","org.apache.lucene.search.FilteredTermEnum",9,2,2,7,14,8,5,2,6,0.5,103,1,2,0.3846154,0.4074074,1,2,10.222222,"0","0",NA,"0",2,1,FALSE
"12400","lucene","2.4","org.apache.lucene.search.function.FloatFieldSource$1",4,2,0,2,11,0,1,2,2,0.33333334,39,1,1,0.8,0.5,1,6,8.25,NA,"0",NA,"0",1,0.75,FALSE
"12401","lucene","2.4","org.apache.lucene.store.SingleInstanceLock",5,2,0,2,12,0,1,1,5,0.125,82,0.5,0,0.5,0.46666667,1,2,15,"0","0",NA,"0",1,0.8,FALSE
"12402","lucene","2.4","org.apache.lucene.index.StoredFieldsWriterPerField",5,2,0,10,23,6,1,10,2,0.8,185,0,3,0.4,0.33333334,0,0,35,"1","1","65","0",1,0.6,TRUE
"12403","lucene","2.4","org.apache.lucene.index.FilterIndexReader$FilterTermEnum",5,2,0,2,10,0,0,2,5,0,28,1,1,0.5555556,0.6,1,2,4.4,NA,"0",NA,"0",1,0.8,FALSE
"12404","lucene","2.4","org.apache.lucene.store.ChecksumIndexOutput",11,2,0,2,25,0,1,1,11,0.35,98,0,1,0.6296296,0.24242425,1,5,7.7272725,"2","1","92","0",1,0.90909094,FALSE
"12405","lucene","2.4","org.apache.lucene.search.ExtendedFieldCache$DoubleParser",1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,NA,"0",NA,"0",1,1,FALSE
"12406","lucene","2.4","org.apache.lucene.search.TermQuery",8,2,0,16,22,0,11,6,6,0.14285715,100,1,1,0.6315789,0.23214285,2,2,11.375,"1","1","3","1",4,1.375,TRUE
"12407","lucene","2.4","org.apache.lucene.util.BitVector",15,1,0,8,29,0,5,3,9,0.2857143,1538,1,0,0,0.32142857,0,0,101.26667,"2","2","21","0",10,2,TRUE
